Date,evapConowingo,evapMuddyrun,qLateral,qMarietta,qMuddyrun
1948-11-10,0.09,0.09,314,5830,3.9
1948-12-10,0.08,0.08,266,6570,3.4
1948-10-13,-0.06,-0.06,254,6570,3.2
1948-10-14,0.07,0.07,241,6570,3.1
1948-10-15,0.1,0.1,235,6190,3.0
1948-10-16,0.1,0.1,230,5830,3.0
1948-10-17,0.09,0.09,234,5660,3.0
1948-10-18,-0.5,-0.5,304,6760,3.9
1948-10-19,0.1,0.1,454,8680,4.8
1948-10-20,0.08,0.08,341,10400,3.8
1948-10-21,0.08,0.08,275,10400,3.2
1948-10-22,0.08,0.08,251,9630,3.0
1948-10-23,-0.08,-0.08,229,8680,2.8
1948-10-24,0.06,0.06,250,8010,3.1
1948-10-25,0.1,0.1,274,8230,3.5
1948-10-26,0.07,0.07,255,7370,3.2
1948-10-27,0.06,0.06,226,6960,2.9
1948-10-28,0.08,0.08,182,6960,2.3
1948-10-29,0.08,0.08,217,6380,2.8
1948-10-30,0.07,0.07,219,5830,2.8
1948-10-31,0.07,0.07,204,5660,2.6
1948-01-11,-0.1,-0.1,227,5830,3.0
1948-02-11,-0.03,-0.03,224,5480,2.9
1948-03-11,-0.3,-0.3,220,5320,2.8
1948-04-11,-0.31,-0.31,270,5660,3.4
1948-05-11,-0.02,-0.02,447,5830,5.7
1948-06-11,-0.55,-0.55,318,6570,3.8
1948-07-11,-0.34,-0.34,1772,13800,15.9
1948-08-11,0.0,0.0,887,25000,8.8
1948-09-11,0.0,0.0,463,34000,4.9
1948-10-11,-0.52,-0.52,435,29900,4.3
1948-11-11,-0.02,-0.02,420,28000,3.9
1948-12-11,0.0,0.0,353,25400,3.6
1948-11-13,-0.24,-0.24,338,23100,3.7
1948-11-14,0.0,0.0,355,20100,3.9
1948-11-15,0.0,0.0,336,18700,3.8
1948-11-16,0.0,0.0,299,16600,3.4
1948-11-17,-0.06,-0.06,272,16000,3.1
1948-11-18,0.0,0.0,288,14700,3.4
1948-11-19,-0.4,-0.4,290,14000,3.4
1948-11-20,-0.09,-0.09,1163,18200,9.1
1948-11-21,0.0,0.0,813,46700,7.6
1948-11-22,-0.34,-0.34,514,57300,5.2
1948-11-23,-0.05,-0.05,711,58800,7.2
1948-11-24,-0.06,-0.06,582,54300,6.1
1948-11-25,-0.4,-0.4,453,46100,4.9
1948-11-26,-0.02,-0.02,419,42200,4.6
1948-11-27,-0.46,-0.46,417,37400,4.7
1948-11-28,-0.8,-0.8,534,32900,6.1
1948-11-29,-0.71,-0.71,1445,32900,15.1
1948-11-30,0.0,0.0,1555,34000,15.3
1948-01-12,-0.02,-0.02,824,31900,8.7
1948-02-12,0.0,0.0,662,30900,7.2
1948-03-12,-0.43,-0.43,603,29000,6.7
1948-04-12,-0.49,-0.49,736,28000,8.0
1948-05-12,0.0,0.0,728,26300,8.0
1948-06-12,-0.04,-0.04,631,25400,6.9
1948-07-12,0.0,0.0,774,28000,8.0
1948-08-12,0.0,0.0,593,34000,6.4
1948-09-12,0.0,0.0,531,36200,5.9
1948-10-12,0.0,0.0,487,37400,5.5
1948-11-12,0.0,0.0,466,34000,5.3
1948-12-12,0.0,0.0,459,30900,5.3
1948-12-13,-0.02,-0.02,482,28000,5.6
1948-12-14,0.0,0.0,479,26300,5.5
1948-12-15,-1.1,-1.1,520,27100,5.9
1948-12-16,-0.43,-0.43,1397,32900,12.3
1948-12-17,0.0,0.0,1649,41000,16.5
1948-12-18,0.0,0.0,1057,57300,11.4
1948-12-19,-0.65,-0.65,855,66500,9.3
1948-12-20,0.0,0.0,814,57300,9.0
1948-12-21,0.0,0.0,756,48700,8.3
1948-12-22,0.0,0.0,747,42200,8.2
1948-12-23,0.0,0.0,737,36200,8.1
1948-12-24,0.0,0.0,668,31900,7.5
1948-12-25,0.0,0.0,579,28000,6.7
1948-12-26,0.0,0.0,437,20500,5.2
1948-12-27,0.0,0.0,527,16000,6.3
1948-12-28,0.0,0.0,495,14500,5.8
1948-12-29,-0.5,-0.5,592,15000,6.8
1948-12-30,-1.33,-1.33,6691,41000,65.3
1948-12-31,0.0,0.0,5966,176000,62.5
1949-01-01,-0.06,-0.06,2890,216000,33.8
1949-02-01,0.0,0.0,2248,178000,26.8
1949-03-01,0.0,0.0,1914,135000,23.0
1949-04-01,0.0,0.0,1639,103000,19.8
1949-05-01,-1.81,-1.81,2711,86500,30.7
1949-06-01,-0.1,-0.1,12291,95700,138.3
1949-07-01,0.0,0.0,4663,144000,56.2
1949-08-01,0.0,0.0,3288,174000,40.3
1949-09-01,0.0,0.0,2670,150000,32.9
1949-10-01,0.0,0.0,2261,124000,27.9
1949-11-01,0.0,0.0,2195,99500,27.4
1949-12-01,-0.07,-0.07,1974,84800,24.7
1949-01-13,0.0,0.0,1854,76200,23.2
1949-01-14,0.0,0.0,1707,68000,21.4
1949-01-15,0.0,0.0,1550,60300,19.5
1949-01-16,0.0,0.0,1454,54300,18.3
1949-01-17,0.0,0.0,1410,47400,17.8
1949-01-18,-0.02,-0.02,1312,43500,16.6
1949-01-19,-0.1,-0.1,1268,39800,16.0
1949-01-20,0.0,0.0,1189,37400,15.0
1949-01-21,-1.01,-1.01,1125,38600,14.2
1949-01-22,-0.37,-0.37,1816,41000,23.5
1949-01-23,-0.35,-0.35,1469,43500,18.7
1949-01-24,-0.43,-0.43,2092,46100,26.0
1949-01-25,-0.04,-0.04,1938,48700,21.0
1949-01-26,-0.8,-0.8,2215,57300,25.6
1949-01-27,-0.44,-0.44,3869,83000,40.6
1949-01-28,-0.66,-0.66,5493,107000,57.1
1949-01-29,0.0,0.0,3934,118000,37.5
1949-01-30,0.0,0.0,2677,118000,28.4
1949-01-31,-0.96,-0.96,2362,111000,26.8
1949-01-02,0.0,0.0,2193,90200,26.4
1949-02-02,0.0,0.0,1919,72900,23.4
1949-03-02,0.0,0.0,1713,60300,21.2
1949-04-02,-0.42,-0.42,1944,54300,23.9
1949-05-02,0.0,0.0,2280,50100,26.8
1949-06-02,0.0,0.0,2070,46100,24.2
1949-07-02,-0.31,-0.31,2120,43500,25.4
1949-08-02,0.0,0.0,2702,42200,31.2
1949-09-02,0.0,0.0,2205,41000,25.5
1949-10-02,-0.44,-0.44,2094,39800,24.7
1949-11-02,0.0,0.0,1899,38600,22.8
1949-12-02,0.0,0.0,1683,36200,20.4
1949-02-13,0.0,0.0,1697,32900,20.6
1949-02-14,-0.03,-0.03,2298,31900,27.4
1949-02-15,-0.19,-0.19,2078,31900,25.1
1949-02-16,-0.47,-0.47,2286,36200,27.8
1949-02-17,0.0,0.0,2255,63200,27.4
1949-02-18,0.0,0.0,1819,101000,22.2
1949-02-19,-0.18,-0.18,1710,97600,21.2
1949-02-20,-0.31,-0.31,3184,84800,38.6
1949-02-21,0.0,0.0,2379,77800,28.4
1949-02-22,-0.65,-0.65,2150,71200,26.4
1949-02-23,-0.03,-0.03,3025,74500,36.3
1949-02-24,0.0,0.0,2184,77800,26.5
1949-02-25,-0.02,-0.02,2068,81300,25.5
1949-02-26,0.0,0.0,1963,81300,24.2
1949-02-27,0.0,0.0,1768,76200,22.0
1949-02-28,-0.68,-0.68,1823,74500,22.8
1949-01-03,0.0,0.0,1811,69600,22.6
1949-02-03,0.0,0.0,1688,61800,21.2
1949-03-03,0.0,0.0,1629,54300,20.4
1949-04-03,0.0,0.0,1554,50100,19.5
1949-05-03,0.0,0.0,1490,44800,18.7
1949-06-03,0.0,0.0,1443,42200,18.2
1949-07-03,0.0,0.0,1325,41000,16.7
1949-08-03,0.0,0.0,1209,48700,15.3
1949-09-03,0.0,0.0,1180,66500,15.0
1949-10-03,-0.06,-0.06,1166,63300,14.8
1949-11-03,-0.31,-0.31,1326,57300,16.7
1949-12-03,0.0,0.0,1340,51500,16.6
1949-03-13,0.0,0.0,1113,47400,14.0
1949-03-14,0.0,0.0,1056,43500,13.4
1949-03-15,-0.03,-0.03,1025,39800,13.0
1949-03-16,0.0,0.0,965,36200,12.3
1949-03-17,0.0,0.0,948,32900,12.1
1949-03-18,-0.64,-0.64,964,31900,12.3
1949-03-19,0.0,0.0,944,30900,12.0
1949-03-20,0.0,0.0,919,29000,11.6
1949-03-21,0.0,0.0,945,27100,12.0
1949-03-22,-0.1,-0.1,995,25400,12.6
1949-03-23,-1.48,-1.48,1223,24600,15.7
1949-03-24,0.0,0.0,1142,24600,14.5
1949-03-25,-0.03,-0.03,932,25400,11.8
1949-03-26,-0.02,-0.02,937,29900,12.0
1949-03-27,0.0,0.0,927,36200,11.8
1949-03-28,0.0,0.0,895,36200,11.4
1949-03-29,0.0,0.0,815,34000,10.3
1949-03-30,0.0,0.0,895,32900,11.5
1949-03-31,-0.48,-0.48,787,31900,10.1
1949-01-04,-0.06,-0.06,1107,31900,14.2
1949-02-04,0.0,0.0,1377,34000,17.1
1949-03-04,0.0,0.0,978,41000,12.1
1949-04-04,0.0,0.0,881,48700,11.0
1949-05-04,-0.42,-0.42,832,47400,10.5
1949-06-04,-0.34,-0.34,1404,46100,16.1
1949-07-04,0.0,0.0,1327,46100,15.2
1949-08-04,0.0,0.0,1028,48700,12.3
1949-09-04,0.0,0.0,937,55800,11.4
1949-10-04,0.0,0.0,864,63300,10.6
1949-11-04,0.0,0.0,833,61800,10.3
1949-12-04,0.0,0.0,807,54300,10.1
1949-04-13,-0.98,-0.98,833,48700,10.2
1949-04-14,-0.05,-0.05,2533,58700,19.1
1949-04-15,0.0,0.0,1443,84800,14.3
1949-04-16,0.0,0.0,1105,90000,12.0
1949-04-17,0.0,0.0,970,80000,10.9
1949-04-18,-0.67,-0.67,998,68000,11.5
1949-04-19,-0.01,-0.01,2705,64000,33.8
1949-04-20,0.0,0.0,1459,61000,17.6
1949-04-21,0.0,0.0,1202,60000,14.7
1949-04-22,-0.75,-0.75,1167,57300,14.3
1949-04-23,-0.1,-0.1,2214,54300,28.1
1949-04-24,-0.14,-0.14,1588,54300,19.7
1949-04-25,0.0,0.0,1363,54300,16.9
1949-04-26,0.0,0.0,1188,57300,14.8
1949-04-27,-0.07,-0.07,1140,54300,14.3
1949-04-28,0.0,0.0,1062,51500,13.4
1949-04-29,0.0,0.0,982,47400,12.4
1949-04-30,0.0,0.0,932,43500,11.8
1949-01-05,0.02,0.02,966,41000,12.3
1949-02-05,0.0,0.0,1125,39800,14.3
1949-03-05,-0.29,-0.29,1436,38600,17.4
1949-04-05,0.14,0.14,1146,42200,13.8
1949-05-05,0.23,0.23,911,41000,11.4
1949-06-05,0.17,0.17,856,36200,10.8
1949-07-05,0.19,0.19,820,34000,10.3
1949-08-05,0.19,0.19,837,37400,9.8
1949-09-05,0.09,0.09,755,42200,9.2
1949-10-05,-1.03,-1.03,758,38600,9.5
1949-11-05,0.18,0.18,820,35100,9.8
1949-12-05,0.22,0.22,729,29900,9.0
1949-05-13,0.18,0.18,667,26300,8.3
1949-05-14,0.18,0.18,642,23900,8.1
1949-05-15,0.19,0.19,662,22300,8.3
1949-05-16,0.14,0.14,640,20800,8.1
1949-05-17,0.15,0.15,600,20100,7.6
1949-05-18,0.16,0.16,541,18700,6.8
1949-05-19,0.18,0.18,568,18700,7.2
1949-05-20,0.14,0.14,565,18000,7.2
1949-05-21,0.2,0.2,627,18700,8.1
1949-05-22,-1.36,-1.36,599,37400,7.7
1949-05-23,0.07,0.07,1042,54300,13.3
1949-05-24,-0.29,-0.29,710,52900,8.6
1949-05-25,0.17,0.17,635,48700,8.0
1949-05-26,0.09,0.09,588,48700,7.4
1949-05-27,0.19,0.19,632,46100,8.1
1949-05-28,0.17,0.17,551,42200,7.0
1949-05-29,0.2,0.2,514,39800,6.6
1949-05-30,0.2,0.2,525,35100,6.8
1949-05-31,0.2,0.2,461,30900,5.9
1949-01-06,0.24,0.24,454,28000,5.8
1949-02-06,0.25,0.25,444,24600,5.7
1949-03-06,0.19,0.19,421,23100,5.4
1949-04-06,0.19,0.19,391,20800,5.0
1949-05-06,0.22,0.22,404,18700,5.2
1949-06-06,0.2,0.2,387,17300,5.0
1949-07-06,0.2,0.2,370,15600,4.8
1949-08-06,0.21,0.21,343,14400,4.4
1949-09-06,0.23,0.23,341,12800,4.4
1949-10-06,0.22,0.22,340,12300,4.4
1949-11-06,0.23,0.23,341,11200,4.4
1949-12-06,0.25,0.25,340,10600,4.4
1949-06-13,0.22,0.22,341,10600,4.4
1949-06-14,0.23,0.23,318,9880,4.1
1949-06-15,0.12,0.12,310,9630,4.0
1949-06-16,0.24,0.24,309,9630,4.0
1949-06-17,-0.29,-0.29,310,10100,4.0
1949-06-18,0.11,0.11,347,9630,4.5
1949-06-19,0.1,0.1,351,9150,4.4
1949-06-20,0.24,0.24,371,9880,4.4
1949-06-21,0.22,0.22,321,10100,3.9
1949-06-22,0.08,0.08,289,9150,3.6
1949-06-23,0.22,0.22,279,8680,3.5
1949-06-24,0.21,0.21,270,8460,3.5
1949-06-25,0.03,0.03,255,7580,3.3
1949-06-26,0.12,0.12,274,7580,3.5
1949-06-27,0.23,0.23,279,8010,3.5
1949-06-28,0.23,0.23,263,8680,3.2
1949-06-29,0.12,0.12,248,9150,3.1
1949-06-30,0.27,0.27,249,8920,3.2
1949-01-07,0.17,0.17,248,8460,3.2
1949-02-07,0.21,0.21,223,8920,2.8
1949-03-07,0.19,0.19,245,8460,3.1
1949-04-07,0.21,0.21,227,8010,2.9
1949-05-07,-0.37,-0.37,245,7160,3.2
1949-06-07,-1.24,-1.24,278,6960,3.6
1949-07-07,-0.19,-0.19,423,7580,5.6
1949-08-07,0.26,0.26,344,7370,4.4
1949-09-07,0.22,0.22,282,7370,3.5
1949-10-07,0.13,0.13,266,7790,3.4
1949-11-07,0.26,0.26,264,7580,3.4
1949-12-07,-3.03,-3.03,281,6960,3.6
1949-07-13,-0.15,-0.15,1802,11000,21.8
1949-07-14,0.24,0.24,794,12600,9.0
1949-07-15,0.19,0.19,453,14000,5.4
1949-07-16,0.25,0.25,692,12800,8.2
1949-07-17,-0.39,-0.39,510,10600,5.6
1949-07-18,0.19,0.19,3785,18700,38.0
1949-07-19,0.21,0.21,1767,20800,13.5
1949-07-20,0.25,0.25,820,23100,7.8
1949-07-21,0.24,0.24,616,18700,6.6
1949-07-22,0.21,0.21,571,14400,5.9
1949-07-23,0.2,0.2,490,11600,5.2
1949-07-24,0.19,0.19,427,10300,4.8
1949-07-25,0.21,0.21,402,9780,4.7
1949-07-26,0.21,0.21,363,8680,4.3
1949-07-27,0.21,0.21,375,8460,4.2
1949-07-28,0.2,0.2,342,7790,4.0
1949-07-29,0.19,0.19,309,7580,3.7
1949-07-30,-0.63,-0.63,311,6340,3.7
1949-07-31,0.19,0.19,342,7580,3.9
1949-01-08,0.2,0.2,374,7370,3.9
1949-02-08,0.12,0.12,303,7160,3.6
1949-03-08,-0.17,-0.17,284,7580,3.4
1949-04-08,-0.24,-0.24,314,7580,3.9
1949-05-08,-1.08,-1.08,301,6960,3.7
1949-06-08,0.19,0.19,289,7790,3.4
1949-07-08,0.16,0.16,281,9630,3.4
1949-08-08,0.19,0.19,254,8460,3.1
1949-09-08,0.19,0.19,249,7370,3.1
1949-10-08,0.16,0.16,236,6570,2.9
1949-11-08,0.19,0.19,203,6190,2.5
1949-12-08,-0.16,-0.16,214,5480,2.7
1949-08-13,0.17,0.17,186,5480,2.3
1949-08-14,0.16,0.16,213,5320,2.7
1949-08-15,0.19,0.19,235,6010,3.0
1949-08-16,0.2,0.2,204,7160,2.6
1949-08-17,0.17,0.17,191,5660,2.4
1949-08-18,-0.19,-0.19,188,5400,2.3
1949-08-19,0.14,0.14,232,5600,2.9
1949-08-20,0.25,0.25,229,5830,2.8
1949-08-21,0.17,0.17,218,6010,2.7
1949-08-22,0.17,0.17,201,6010,2.5
1949-08-23,0.18,0.18,185,5830,2.3
1949-08-24,0.18,0.18,200,5480,2.5
1949-08-25,0.18,0.18,196,5320,2.5
1949-08-26,0.17,0.17,175,4680,2.2
1949-08-27,0.17,0.17,188,4370,2.4
1949-08-28,-0.2,-0.2,333,4830,4.4
1949-08-29,-0.4,-0.4,293,5520,3.8
1949-08-30,0.19,0.19,278,5660,3.5
1949-08-31,0.16,0.16,260,6570,3.1
1949-01-09,0.19,0.19,221,10500,2.3
1949-02-09,0.14,0.14,198,9150,2.4
1949-03-09,0.17,0.17,170,9880,2.1
1949-04-09,0.15,0.15,180,14000,2.3
1949-05-09,0.15,0.15,181,12600,2.3
1949-06-09,0.15,0.15,192,9880,2.5
1949-07-09,0.07,0.07,207,8920,2.6
1949-08-09,0.11,0.11,208,7790,2.6
1949-09-09,0.13,0.13,190,6960,2.4
1949-10-09,0.17,0.17,165,6190,2.1
1949-11-09,0.17,0.17,168,6010,2.2
1949-12-09,0.15,0.15,199,5660,2.6
1949-09-13,-0.15,-0.15,154,5320,2.0
1949-09-14,0.08,0.08,181,5660,2.3
1949-09-15,0.15,0.15,168,5150,2.2
1949-09-16,-0.01,-0.01,169,5480,2.2
1949-09-17,0.12,0.12,163,5830,2.0
1949-09-18,-0.38,-0.38,173,5660,2.2
1949-09-19,0.02,0.02,178,5830,2.3
1949-09-20,0.12,0.12,149,5660,1.8
1949-09-21,0.11,0.11,149,5320,1.8
1949-09-22,-0.67,-0.67,140,5480,1.7
1949-09-23,0.04,0.04,140,6190,1.7
1949-09-24,0.12,0.12,132,6010,1.6
1949-09-25,0.09,0.09,141,6020,1.8
1949-09-26,0.1,0.1,155,8680,2.0
1949-09-27,-0.04,-0.04,137,8920,1.7
1949-09-28,-1.22,-1.22,140,8460,1.8
1949-09-29,-0.23,-0.23,179,8680,2.3
1949-09-30,0.1,0.1,237,8920,3.0
1949-01-10,0.1,0.1,225,9630,2.7
1949-02-10,0.12,0.12,171,9630,2.0
1949-03-10,0.11,0.11,177,9880,2.2
1949-04-10,0.1,0.1,143,9880,1.8
1949-05-10,0.12,0.12,140,12000,1.7
1949-06-10,0.13,0.13,143,11700,1.8
1949-07-10,-1.11,-1.11,147,11200,1.8
1949-08-10,0.1,0.1,176,10600,2.0
1949-09-10,0.1,0.1,214,9880,2.3
1949-10-10,0.12,0.12,193,8920,2.3
1949-11-10,0.09,0.09,154,8680,1.8
1949-12-10,0.08,0.08,141,8460,1.7
1949-10-13,0.07,0.07,139,8460,1.7
1949-10-14,0.09,0.09,130,8460,1.6
1949-10-15,0.1,0.1,147,8010,1.8
1949-10-16,0.1,0.1,130,7370,1.6
1949-10-17,0.09,0.09,156,7160,2.0
1949-10-18,0.09,0.09,134,6960,1.7
1949-10-19,0.1,0.1,135,7160,1.6
1949-10-20,0.08,0.08,122,7370,1.5
1949-10-21,0.08,0.08,118,6960,1.4
1949-10-22,0.03,0.03,114,6700,1.4
1949-10-23,0.07,0.07,118,6750,1.4
1949-10-24,0.06,0.06,118,6700,1.5
1949-10-25,-0.3,-0.3,137,6420,1.7
1949-10-26,-0.9,-0.9,188,6770,2.4
1949-10-27,0.06,0.06,300,6800,3.7
1949-10-28,-0.35,-0.35,206,6750,2.4
1949-10-29,-0.07,-0.07,153,7200,1.8
1949-10-30,-0.09,-0.09,160,7100,1.9
1949-10-31,-0.53,-0.53,270,7400,3.2
1949-01-11,-0.03,-0.03,411,7820,4.7
1949-02-11,-0.01,-0.01,255,8370,2.8
1949-03-11,0.0,0.0,201,10400,2.3
1949-04-11,0.0,0.0,173,10600,2.0
1949-05-11,0.0,0.0,163,10100,1.9
1949-06-11,0.0,0.0,156,9880,1.9
1949-07-11,0.0,0.0,170,10400,2.1
1949-08-11,0.0,0.0,137,10400,1.6
1949-09-11,0.0,0.0,149,9880,1.8
1949-10-11,0.0,0.0,133,9630,1.6
1949-11-11,0.0,0.0,140,10400,1.7
1949-12-11,0.0,0.0,135,10400,1.6
1949-11-13,-0.34,-0.34,121,10100,1.4
1949-11-14,0.0,0.0,228,10100,2.9
1949-11-15,0.0,0.0,303,9880,3.8
1949-11-16,0.0,0.0,221,10600,2.6
1949-11-17,0.0,0.0,188,12800,2.3
1949-11-18,0.0,0.0,163,14700,2.0
1949-11-19,0.0,0.0,174,17300,2.2
1949-11-20,0.0,0.0,124,17000,1.5
1949-11-21,0.0,0.0,132,15000,1.6
1949-11-22,0.0,0.0,119,13700,1.4
1949-11-23,0.0,0.0,152,13100,1.9
